articolo;localizzazione;tempo;grave;moto;utenti_deboli
Schianto tra auto e moto a Stradella di Collecchio: 53enne grave al Maggiore. Grave incidente nella serata di ieri a Stradella di Collecchio. Un'auto e una moto si sono scontrate violentemente, per cause in corso di accertamento. Il motociclista 53enne, che era a bordo del mezzo a due ruote, è rimasto gravemente ferito. Secondo le prime informazioni l'uomo avrebbe riportato traumi in varie parti del corpo. I soccorritori sono arrivati sul posto in pochi minuti: il personale sanitario ha trasportato il 53enne al pronto soccorso dell'Ospedale Maggiore di Parma. Le sue condizioni di salute sarebbero gravi ma non si troverebbe in pericolo di vita. Sul posto anche la polizia locale che ha effettuato i rilievi previsti per legge ed ha gestito il traffico in zona.;0;0;0;0;0
Scontro tra scooter e furgone a Mamiano: ferito in ospedale. Grave incidente stradale verso le ore 13.40 di oggi, sabato 3 settembre, a Mamiano di Traversetolo. Secondo le prime informazioni uno scooter ed un furgone si sarebbero scontrati mentre stavano percorrendo strada Argini, la provinciale 16. Ad avere la peggio il conducente del mezzo a due ruore, che è stato soccorso dall'ambulanza e poi trasportato al pronto soccorso dell'Ospedale Maggiore di Parma. Lo scooterista sarebbe rimasto ferito ed avrebbe riportato ferite di media gravità. Sul posto anche la polizia locale che ha effettuato i rilievi previsti per legge.;0;0;0;0;0
Motociclista cade a Casalbaroncolo: perde coscienza e col viso insanguinato, ricoverato. Finisce per terra, perde coscienza e sangue dappertutto. Poi la moto su cui viaggiava è stata rinvenuta a distanza dalla caduta. Brutto pomeriggio, oggi 2 settembre, per un motociclista che in strada del Traglione a Casalbaroncolo ha rischiato grosso dopo essere scivolato dalla sella della sua moto. Le sue condizioni, che sembravano gravi (incosciente e col viso coperto di sangue), sono poi state giudicate di media gravità. Sul posto il 118.;0;0;0;0;0
Paura a Busseto, schianto tra due auto in strada Argini: due feriti gravi in ospedale. Verso le ore 11.30 di oggi 2 settembre si è verificato un grave incidente stradale lungo Strada Argini a Busseto. Due auto si sono scontrate, per cause in corso di accertamento, in corrispondenza dell'incrocio con strada Torta. I due conducenti sono rimasti gravemente feriti in seguito all'impatto. Sul posto sono arrivati i soccorritori del 118 con l'ambulanza infermieristica di Busseto. L'elisoccorso, partito in volo dall'Ospedale Maggiore di Parma ha trasportato uno dei due feriti, il più grave, al pronto soccorso di Parma. L'altro è stato portato all'ospedale di Vaio di Fidenza. Sul posto anche i vigili del fuoco e i carabinieri, che hanno effettuato gli accertamenti previsti per legge. Secondo le prime informazioni le condizioni dei due feriti sarebbero gravi ma non si troverebbero in pericolo di vita.;0;0;0;0;0
Via Emilia Est, pedone 54enne investito da un'auto: portato in ospedale. Grave incidente nel pomeriggio di oggi, giovedì 1° settembre, in via Emilia Est a Parma, all'incrocio con via Lisoni. Per cause in corso di accertamento un pedone di 54 anni è stato investito da un'auto che stava sopraggiungendo proprio in quel momento. L'impatto con l'asfalto è stato particolarmente violento e dalle prime informazioni sembrava che il 54enne avesse riportato ferite particolarmente gravi. Sul posto sono arrivati i soccorritori del 118, l'ambulanza della Pubblica Assistenza di Parma. Anche gli agenti della polizia locale sono arrivati con la pattuglia dell'Antinfortunistica: a loro il compito di ricostruire la dinamica dell'incidente. Dopo i primi momenti si è capito in realtà che il pedone aveva riportato fortunatamente solo ferite lievi: è stato trasportato al pronto soccorso dell'Ospedale Maggiore per accertamenti.;0;0;0;0;0
Scontro tra due auto in via Torelli: tre feriti. Tre feriti in via Torelli all'incrocio con via Viotti intorno a mezzogiorno a causa di un incidente che ha coinvolto due auto. Per cause in corso di accertamento da parte della polizia locale, i due mezzi si sono scontrati. Tre i feriti, uno dei quali trasportato al Pronto soccorso. Sul posto l'ambulanza e l'automedica del 118.;0;0;0;0;0
Castione, auto si scontra con un camioncino e si ribalta: 30enne, incastrato nell'abitacolo, grave al Maggiore. Grave incidente verso le ore 12.30 di oggi, 1° settembre, a Castione Marchesi, lungo la strada comunale Borghese, nel territorio del comune di Fidenza. Per cause in corso di accertamento un'auto, guidata da un giovane di 30 anni, si è ribaltata dopo essersi scontrata con un camioncino. Ha avuto la peggio il conducente dell'auto, che è rimasto incastrato nell'abitacolo e ha riportato un trauma cranico. Castione, auto si scontra con un camioncino e si ribalta Sul posto i sanitari: l'ambulanza infermieristica di Busseto e l'automedica di Fidenza. I vigili del fuoco, arrivati sul posto in pochi minuti, sono riusciti a liberare il ferito dall'abitacolo della sua auto. Dall'Ospedale Maggiore di Parma si è alzato in volo l'elisoccorso, che ha trasportato il ferito in ospedale. Secondo le prime informazioni le sue condizioni di salute sono gravi ma non sarebbe in pericolo di vita. Il 30enne avrebbe riportato un forte trauma cranico, provocato dal ribaltamento dell'auto. La dinamica dello scontro è in corso di approfondimento: una delle ipotesi, da confermare, è che l'auto abbia tamponato il furgone per poi ribaltarsi.;0;0;0;0;0
Cerca di evitare un camion e si ribalta in autostrada: grave in ospedale. Grave incidente stradale nella notte tra mercoledì 31 agosto e giovedì 1 settembre. Per cause in corso di accertamento un'auto si è ribaltata all'altezza del chilometro 88 Nord. Secondo le prime informazioni il conducente avrebbe cercato di evitare il tamponamento con un camion ed avrebbe così perso il controllo del mezzo. Sul posto i soccorsi sono arrivati in pochi istanti: oltre ai sanitari dell'ambulanza infermieristica di Fidenza anche gli agenti della polizia stradale, che hanno effettuato i rilievi previsti per legge e gestito il traffico in zona. L'incidente si è verificato verso le ore 23. Il conducente avrebbe riportato vari traumi e contusioni ma non sarebbe in pericolo di vita.;0;0;0;0;0
"Francesco Zuppardi, arrivato da Napoli per portare la pizza a Parma: ""Era gentile e sorridente con tutti"". La pizza era la sua passione e il suo lavoro. Originario di Napoli era arrivato nel parmense tanti anni fa e da tempo era titolare della pizzeria d'asporto ""Fatt' na pizza"" di viale Gorizia a Parma. Tutti ricordano con affetto Francesco Zuppardi, il 51enne morto nel tragico incidente stradale di Collecchio. Francesco, che stava viaggiando a bordo della sua moto in strada Consortile a Collecchio, ha improvvisamente perso il controllo del mezzo ed è finito sotto le ruote di un furgone, che stava arrivando nell'altro senso di marcia. ""Era sempre sorridente e parlava con tutti. I clienti, soprattutto i ragazzi delle scuole, lo ricordano con affetto. In particolare la sua pizza fritta è molto apprezzata da chi frequentava la pizzeria d'asporto"" ricordano alcuni amici e conoscenti. Francesco Zuppardi viveva a Sant'Andrea di Medesano ed ogni giorno si spostava per lavoro a Parma: arrivava in città per aprire la sua pizzeria d'asporto. ""Era una persona molto solare e simpatica"" ricordano gli amici e i clienti. Era sempre gentile con tutti quelli che andavano nella sua pizzeria: una persona squisita"".";0;0;0;0;0
Tragedia a Collecchio: 50enne cade dalla moto e muore travolto da un camioncino. Muore travolto da un camioncino dopo essere scivolato cadendo dalla sua moto. Tragico epilogo per l'incidente di stamattina a Collecchio in strada consortile in zona Collecchiello. Intorno alle 8.30 un uomo di 51 anni, Francesco Zuppardi di Medesano, alla guida di una moto sarebbe caduto e subito dopo sarebbe stato travolto da un mezzo che stava sopraggiungendo dalla parte opposta della carreggiata, anche se la dinamica non è ancora chiara ed è tutto al vaglio. Stando comunque ad alcuni testimoni che avrebbero assistito alla scena, la moto viaggiava dietro un'auto nella stessa direzione di marcia in diezione Collecchio, mentre nello stesso momento nell'altra direzione stava passando un camioncino. L'auto davanti alla moto avrebbe frenato per consentire al camioncino di transitare, essendo quel punto un tratto di strada molto stretto. Cade dalla moto e viene travolto da un mezzo: muore 50enne Il centauro a quel punto avrebbe perso il controllo della moto cadendo sull'asfalto e finendo sotto le ruote del camioncino. Queste testimonianze sono tuttora al vaglio. Il motociclista è morto e per lui non c'è stato nulla da fare. Sul posto i carabinieri e il nucleo infortunistica della polizia locale. Strada consortile è stata chiusa.;0;0;0;0;0
Scontro tra auto e moto in A1: traffico in tilt e 8 chilometri di coda tra Parma e Reggio Emilia. Grave incidente stradale nella mattinata di oggi, lunedì 29 agosto, lungo l'autostrada A1 tra Parma e Reggio Emilia. Per cause in corso di accertamento un'auto ed una moto si sono scontrate. Ad avere la peggio il motociclista che è stato portato al pronto soccorso dell'Ospedale Maggiore di Parma. Sulla A1 Milano-Napoli, tra Parma e Reggio Emilia, verso Bologna, si registrano 8 km di coda, con tendenza all'aumento, per un in incidente avvenuto all'altezza del km 125, in cui sono rimaste coinvolte un autovettura e una moto, mentre in direzione opposta, verso Milano si è formata una coda di un chilometro per curiosi. Al momento, il traffico defluisce solo in corsia di marcia. In alternativa, per chi è diretto in direzione di Bologna, consigliamo di uscire a Parma e dopo aver percorso la statale 9 Emilia, rientrare in autostrada a Reggio Emilia. Sul posto, sono presenti, il personale di Autostrade per l'Italia e tutti i mezzi di soccorso meccanico e sanitari. Entrata consigliata verso Bologna: Reggio Emilia. Uscita consigliata provenendo da Milano: Parma.;0;0;0;0;0
Incidente in A1 nel tratto tra Parma e il bivio della A15: traffico in tilt. Alle ore 16:30 circa sullautostrada A1 Milano Napoli, nel tratto compreso tra Parma e il bivio con la A15 in direzione Milano, è avvenuto un incidente al km 103 che ha visto coinvolte sei autovetture. Sul luogo dell'evento sono intervenuti i soccorsi sanitari e meccanici, le pattuglie della Polizia Stradale ed il personale della Direzione di Tronco di Milano di Autostrade per l'Italia. Attualmente sul luogo dellevento il traffico transita su due corsie e si registrano 8 km di coda in direzione Milano. In alternativa, agli utenti diretti verso Milano, si consiglia di uscire a Parma, percorrere la SS9 Via Emilia per poi rientrare in autostrada a Parma Ovest sulla A15.;0;0;0;0;0
Berceto, auto finisce contro il guardrail nella notte in A15: due feriti gravi. Un'auto si è schiantata contro il guardrail dell'A15 nella notte tra giovedì 25 e venerdì 26 agosto. Le due persone a bordo del veicolo sono state soccorse e trasportate al pronto soccorso dell'Ospedale Maggiore di Parma in gravi condizioni di salute. L'incidente è avvenuto poco dopo mezzanotte e mezza nei pressi del casello di Berceto. Per cause in corso di ricostruzione il conducente ha perso il controllo del veicolo, che ha urtato il guardrail. In conseguenza dello scontro i due occupanti sono rimasti feriti. Sul posto sono arrivate le ambulanze che hanno prestato le prime cure alle persone coinvolte nell'incidente, per poi trasportarle al pronto soccorso dell'Ospedale Maggiore. Secondo le prime informazioni le loro condizioni di salute sono di media gravità.;0;0;0;0;0
Tragico incidente a San Michele Gatti di Felino, auto si ribalta: muore un tunisino 42enne, ferito il fratello. Non ce l'ha fatta uno dei due feriti gravi dell'incidente stradale che si è verificato nella tarda serata di ieri, verso le ore 23.30 a San Michele Gatti, nel comune di Felino. Un tunisino di 42 anni infatti è deceduto nel reparto di Rianimazione dell'Ospedale Maggiore di Parma, in seguito alle ferite riportate. Il fratello, che si trovava alla guida dell'auto che si è ribaltata, è gravemente ferito e si trova ricoverato nell'area rossi del pronto soccorso dell'Ospedale Maggiore di Parma. Un'auto è uscita di strada finendo in un fossato forse a causa del passaggio improvviso di un cinghiale. Aggiornamento ore 8: Grave incidente stradale nella serata di ieri, giovedì 25 agosto a San Michele Gatti a Felino. Per cause in corso di accertamento il conducente di un'auto, che stava percorrendo via Calestano, ha perso il controllo del veicolo, che si è ribaltato ed è uscito di strada. I soccorsi sono scattati da subito e sul posto sono arrivati i sanitari del 118 che hanno prestato le prime cure ai tre feriti, per poi trasportarli al pronto soccorso dell'Ospedale Maggiore di Parma. Secondo le prime informazioni uno di loro avrebbe riportato ferite particolarmente gravi e sarebbe ricoverato in Rianimazione. Gli altri due passeggeri avrebbe riportato solo ferite lievi. Le cause dell'incidente, che si è verificato verso le ore 23.30 senza coinvolgere altri mezzi, sono in corso di ricostruzione.;0;0;0;0;0
Paura a Salsomaggiore, donna travolta dalla sua auto rimane incastrata: liberata dai vigili del fuoco. Grave incidente stradale nel pomeriggio di oggi, giovedì 25 agosto, in località Poggetto di Salsomaggiore Terme. Erano da poco passate le ore 18 quando, per cause in corso di accertamento, una donna è stata travolta dalla sua auto, parcheggiata lungo una strada in discesa, ed è rimasta incastrata sotto le ruote. Sul posto sono arrivati i vigili del fuoco e l'ambulanza infermieristica di Salsomaggiore. Gli operatori del 115 sono riusciti a liberarla. La donna ha riportato un trauma alla gamba ma è un buone condizioni di salute: è stata trasportata all'Ospedale di Vaio per accertamenti. Sul posto anche la polizia locale. Le cause dell'incidente non sono ancora chiare. È possibile che l'auto, parcheggiata in discesa, abbia avuto un problema al freno a mano. La donna, che si trovava fuori dall'auto e a poca distanza, è stato travolta in pochi istanti. Fortunatamente la corsa del veicolo è stata fermata dalla vegetazione ai lati della strada.;0;0;0;0;0
