articolo;localizzazione;tempo;grave;moto;utenti_deboli
Momenti di paura nella nottata tra venerdì 24 e sabato 25 marzo lungo la via Emilia, tra Sanguinaro e Pontetaro. Era da poco passata l'una quando, per cause in corso di accertamento, un'auto con a bordo tre persone, si è ribaltata ed è finita fuori strada. L'allarme è scattato da subito e sul posto sono arrivate le automediche di Fidenza e di San secondo, oltre alle ambulanze da Pontetaro, Fontanellato e Noceto. Sul posto anche i vigili del fuoco e i carabinieri, che hanno effettuato i rilievi previsti per legge. Le tre persone ferite - un ragazzo, una ragazza e una donna - sono rimaste incastrate all'interno dell'auto ribaltata. Gli operatori del 115 di Fidenza hanno effettuato le operazioni per liberarli. Le ambulanze hanno poi portato le persone ferite in ospedale. Uno di loro tre ha riportato ferite particolarmente gravi, gli altri due traumi di media gravità.;0;0;0;0;0
Non ce l'ha fatta Gianfranco Bagatti, il 75enne investito nel pomeriggio del 24 marzo da un fuoristrada durante un incidente a Mulino Castelletto, località tra Bardi e Varsi. Era apparso subito grave per questo motivo era stato trasportato al Maggiore di Parma in elisoccorso. Con il passare delle ore le sue le sue condizioni sono peggiorate. L'uomo, investito da un anziano sulla ottantina che è stato ricoverato all'ospedale di Borgotaro per accertamenti, ha perso la vita. La polizia locale sta lavorando per risalire alle cause che hanno portato all'incidente: sembra che il 75enne stesse attraversando la strada sulle strisce pedonali. Immediati i soccorsi del 118, con un'automedica sul posto. Necessario l'intervento dell'elicottero, partito dall'Ospedale di Parma.;0;0;0;0;0
Soccorsi dalla Polizia Stradale di Parma mentre erano in gita. Un pullman di studenti, partiti da Modena e diretti a Milano, ha avuto una grave avaria agli pneumatici e, non potendo più proseguire, ha richiesto l'immediata assistenza alla Polizia Stradale. L'operatore ha aiutato l'autista indicandogli un luogo idoneo per fermarsi in sicurezza dove è stato subito raggiunto dalla pattuglia con l'ausilio della Viabilità autostradale. Fermi a Parma in A1 nella piazzola di sosta al km 110 Nord, i ragazzi sono poi saliti su un altro pullman e hanno potuto riprendere il loro viaggio.;0;0;0;0;0
Brutto incidente nel primo pomeriggio a Mulino Castelletto, tra Bardi e Varsi dove è stato investito un pedone che adesso si trova in gravissime condizioni al Maggiore di Parma, dove è stato trasportato in elisoccorso. La polizia locale sta lavorando per risalire alle cause che hanno portato all'incidente. Immediati i soccorsi del 118: sul posto l'ambulanza di bardi e lautoinfermieristica di Varsi, Necessario l'intervento dell'elicottero, partito dall'Ospedale di Parma.;0;0;0;0;0
Grave incidente stradale nel primo pomeriggio di giovedì 23 marzo all'incrocio tra via Leoncavallo e via Paganini a Busseto. Per cause in corso di accertamento una ciclista di 54 anni è stata investita da un'auto verso le ore 13.15. L'allarme è stato lanciato da subito e sul posto sono intervenuti i soccorritori, l'ambulanza della Pubblica Assistenza di Busseto con l'infermiere del 118 a bordo. Secondo le prime informazioni la donna avrebbe riportato un trauma cranico e altre ferite. Sul posto anche la polizia locale che ha effettuato gli accertamenti previsti per legge.;0;0;0;0;0
Grave incidente stradale nelle prime ore della mattinata di mercoledì 22 marzo. Erano da poco passate le ore 7 quando, per cause in corso di accertamento, due auto si sono scontrate a San Quirico, frazione del comune di Sissa Trecasali, in corrispondenza della rotonda del Famila. Sul posto sono arrivati i soccorritori del 118 - l'automedica e l'ambulanza della Croce Rossa di San Secondo e un'ambulanza della Croce Rossa di Parma - che hanno prestato le prime cure ai feriti, per poi trasferirli in ospedale. In particolare uno dei feriti ha riportato traumi di media gravità ed è stato portato al pronto soccorso dell'Ospedale Maggiore di Parma mentre per gli altri due feriti, che hanno riportato traumi lievi, c'è stato il trasporto al pronto soccorso dell'Ospedale di Vaio di Fidenza. Sul posto anche i vigili del fuoco e la polizia locale. Gli operatori del 115 hanno messo in sicurezza l'area dell'incidente.;0;0;0;0;0
Finisce con l'auto nel fosso a Baganzola all'altezza del cavalcavia dell'autostrada e manda il traffico in tilt. E' accaduto stasera, 20 marzo. Ferito il conducente e l'altra persona a bordo. L'auto, secondo una prima sommaria ricostruzione dei fatti, è finita nel fosso a margine della strada.Traffico in tilt a causa dell'intervento dei mezzi di soccorso, sul posto per i rilievi e per mettere in sicurezza il mezzo e l'area dell'incidente.;0;0;0;0;0
E' ancora ricoverato in gravi condizioni di salute all'Ospedale Maggiore di Parma il fratello di Sara Loiero, la ragazza di 22 anni morta in seguito al terribile incidente stradale, che si è verificato poco dopo le ore 20 di sabato 18 marzo a Borgonovo, frazione di Sissa Trecasali. L'auto sulla quale viaggiavano i due giovani è finita nel canale e si è ribaltata, per cause in corso di accertamento. Dopo lo schianto i sanitari le ambulanze di San Secondo e di Colorno hanno trasportato i due giovani al Maggiore. Sara Loiero è stato subito ricoverata nel reparto di Rianimazione, dove è deceduta dopo poche ore. Il fratello Pasquale è stato trasportato al pronto soccorso, nell'area rossi: le sue condizioni sono apparse subito serie. Nel corso delle ore però la situazione sanitaria del giovane è migliorata ed ora non si trova più in pericolo di vita. Sara Loiero, originaria di Crucoli Torretta, comune della provincia di Crotone, viveva nel parmense da settembre. Frequentava l'Università di Parma. Sara si era trasferita nella nostra città da settembre insieme alla famiglia, la madre ed il padre.;0;0;0;0;0
Grave incidente stradale nella serata di domenica 19 marzo a Roccabianca, lungo la strada provinciale all'altezza della località Ragazzola. Per cause in corso di accertamento il conducente di un'auto, un ragazzo di 20 anni, ha perso il controllo del mezzo, che è finito all'interno del canale a lato della strada e si è ribaltato. L'incidente si è verificato verso le ore 22. Secondo le prime informazioni il veicolo si sarebbe ribaltato più volte. L'allarme è scattato da subito e sul posto sono arrivate l'ambulanza e l'automedica di San secondo, oltre ai vigili del fuoco e ai carabinieri. Le condizioni del conducente ferito sono apparse da subito di una certa gravità. Dopo le medicazioni sul posto il ferito è stato trasportato a sirene spiegate nell'area rossi del pronto soccorso dell'Ospedale Maggiore di Parma. Le sue condizioni di salute sono considerate gravi dai medici. Gli operatori del 115 hanno messo in sicurezza l'area dell'incidente mentre i militari hanno effettuato i rilievi per cercare di ricostruire la dinamica.;0;0;0;0;0
"Sissa Trecasali in lutto per la morte di Sara Loiero, la ragazza di 22 anni deceduta nel reparto di Rianimazione dell'Ospedale Maggiore di Parma, in seguito al terribile incidente che si è verificato alle ore 20 di sabato 18 marzo in località Borgonovo, nel comune di Sissa Trecasali Sara, originaria di Torretta, una frazione di Crucoli, comune della provincia di Crotone, viveva nel parmense da settembre. Frequentava l'Università di Parma. La 22enne era trasferita nella nostra provincia, in particolare a Sissa Trecasali, a settembre insieme alla famiglia, la madre ed il padre e al fratello Pasquale, che si trovava in auto con lei al momento dell'incidente. Le sue condizioni sono gravi ma non si trova in pericolo di vita. ""Una tragica notizia ha oggi sconvolto questa giornata di festa e l'intera comunità di Crucoli e Torretta - commentano alcuni cittadini del suo comune di origine. La prematura e tragica scomparsa della giovane 22enne Sara Loiero ha gettato tutti noi nella tristezza e nello sconforto più totale e nel buio più profondo. Caro San Giuseppe ora ti preghiamo affinché tu possa intercedere per salvare il caro Pasquale Loiero anche lui coinvolto nel tragico incidente. Salva questo ragazzo. Abbracciamo la famiglia in questo momento di dolore""";0;0;0;0;0
Tragedia nella serata di ieri, sabato 18 marzo, nel comune di Sissa Trecasali in direzione Roccabianca. Poco dopo le ore 20, per cause in corso di accertamento, un'auto è finita nel fosso e si è ribaltata mentre stava percorrendo via Cavanna, nella frazione di Borgonovo. Una ragazza di 23 anni, Sara Loiero, è morta dopo il ricovero d'urgenza nel reparto di Rianimazione dell'Ospedale Maggiore di Parma. Il fratello, poco più grande di lei, che si trovava in auto insieme alla sorella, è ricoverato in gravi condizioni di salute in ospedale. Sul posto l'automedica di San Secondo, l'ambulanza di San Secondo e Colorno, oltre ai vigili del fuoco e ai carabinieri della compagnia di Fidenza, che hanno effettuato i rilievi previsti per legge. Gli operatori del 115 hanno messo in sicurezza l'area dell'incidente. Secondo le prime informazioni il conducente del veicolo avrebbe perso il controllo dell'auto, che sarebbe poi finita nel canale, lungo via Cavanna. L'allarme è scattato da subito e sul posto sono arrivati i soccorritori. I due ragazzi sono stati trasportati a sirene spiegate all'Ospedale Maggiore. La giovane 23enne sarebbe poi deceduta nel corso della nottata, dopo il ricovero nel reparto di Rianimazione. I militari hanno effettuato un sopralluogo per cercare di ricostruire le cause dell'incidente mortale. Sara Loiero, originaria di Crucoli Torretta, comune della provincia di Crotone, viveva nel parmense da settembre. Frequentava l'Università di Parma. Sara si era trasferita nella nostra città da settembre insieme alla famiglia, la madre ed il padre. Il fratello avrebbe riportato gravi traumi ma non sarebbe in pericolo di vita.;0;0;0;0;0
Sta impegnando una sessantina di volontari di varie associazioni del territorio di Parma e di Reggio Emilia l'esercitazione per l'intervento in caso di incidente stradale, che si sta svolgendo a Traversetolo presso il capannone della Protezione Civile, realizzata in collaborazione con i vigili del fuoco e con la Croce Rossa di Sorbolo. L'obiettivo è di simulare tutti gli scenari possibili per quanto riguarda gli incidenti stradali. Dopo una parte teorica, gestita dai vigili del fuoco - che stanno lavorando sulle nuove tecniche di intervento in caso di incidenti stradali - si sono tenute le sessioni pratiche con la simulazione di alcuni scenari di incidenti stradali: dall'auto completamente ribaltata ai mezzi pesanti. Incidenti stradali complessi, esercitazione a Traversetolo;0;0;0;0;0
Grave incidente poco dopo le ore 8.30 di sabato 18 marzo tra Traversetolo e Basilicagoiano. Secondo le prime informazioni un motociclista sarebbe caduto sull'asfalto dopo essersi schiantato contro un guardrail, mentre stava affrontando la curva del Masdone, appena fuori dall'abitato di Traversetolo, in direzione Tortiano. In seguito alla caduta rovinosa il conducente della moto, un uomo di 57 anni, avrebbe riportato ferite e traumi in varie parti del corpo. L'allarme è scattato da subito e sul posto sono arrivati i soccorritori della Croce Azzurra di Traversetolo con l'ambulanza e l'automedica. Dopo aver prestato le prime cure al motociclista l'avrebbero trasportato d'urgenza al pronto soccorso dell'Ospedale Maggiore di Parma. Sono in corso accertamenti medici: l'uomo avrebbe riportato ferite gravi ma non sarebbe in pericolo di vita. L'incidente non avrebbe coinvolto altri veicoli.;0;0;0;0;0
E' caduto mentre si trovava a bordo del suo scooter davanti all'ingresso dell'Ospedale Maggiore, in via Abbeveratoia a Parma. Il conducente del mezzo è stato soccorso dagli operatori del 118 che lo hanno trasportato al vicino pronto soccorso per alcuni accertamenti medici. L'episodio è avvenuto nella mattinata di mercoledì 15 marzo, verso le ore 9. Secondo le prime informazioni il conducente avrebbe fortunatamente riportato solo ferite lievi.;0;0;0;0;0
Tragedia sfiorata lungo la tangenziale Nord di Parma nella serata di ieri, lunedì 13 marzo. Secondo le prime informazioni un'auto, guidata da una donna, si è scontrata contro un tir mentre percorreva la tangenziale Nord di Parma, per cause in corso di accertamento. Dopo lo scontro la sua auto è finita contromano all'ingresso dell'autostrada. In quel momento non stava passando nessuno nell'altra corsia ed il bilancio finale è soltanto di due feriti lievi, la donna ed il conducente del mezzo pesante. Sul posto i sanitari del 118 e la polizia locale, che ha effettuato i rilievi in zona.;0;0;0;0;0
Un incidente stradale che ha coinvolto un mezzo pesante sta provocando sei chilometri di coda lungo l'autostrada A15 Parma-La Spezia. Erano da poco passare le ore 7 di lunedì 13 marzo quando, per cause in corso di accertamento, un tir è rimasto bloccato lungo la carreggiata, a causa dello scoppio di uno pneumatico. Fortunatamente non ci sono stati feriti ma la circolazione stradale ha subito alcuni rallentamenti. L'episodio è avvenuto in corrispondenza del chilometro 49, tra Berceto e Borgotaro, in direzione Parma. Sul posto gli agenti della polizia stradale hanno lavorato per gestire il traffico. Si sono formati infatti circa sei chilometri di coda.;0;0;0;0;0
